,clean_tweet,label,agreement
383,"('rt', 'attn', 'america', 'giving', 'vaccine', 'prevents', 'cancer', 'hpv', 'way', 'bad', 'kids', 'cont')",1.0,0.6666666666666666
9392,"('vaccines', 'vaccines', 'legitimate', 'debate', 'give', 'child', 'new', 'ebola', 'vaccine')",1.0,0.6666666666666666
4626,"('yea', 'bats', 'babies', 'carriers', 'scares', 'death', 'dogs', 'course', 'vaccinated', 'still')",1.0,0.6666666666666666
8817,"('going', 'kids', 'measles', 'huh', 'pump', 'kids', 'medicine', 'trust', 'doctors', 'way')",1.0,0.6666666666666666
2941,"('plz', 'rt', 'federal', 'vax', 'law', 'now', 'works', 'plz', 'sign', 'amp', 'contact', 'congress')",0.0,0.6666666666666666
559,"('protecting', 'infants', 'people', 'chose', 'vaccinate', 'lesser', 'access')",1.0,0.6666666666666666
7623,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'im', 'healthy')",0.0,1.0
5572,"('went', 'took', 'son', 'doctors', 'got', 'immunizations', 'got', 'autism', 'jenny', 'mccarthy')",-1.0,0.3333333333333333
597,"('paul', 'offits', 'measles', 'crusade', 'illustration', 'gluekitif', 'look', 'bar', 'graph', 'measles', 'outbreaks', 'united')",0.0,0.6666666666666666
3471,"('measles', 'people', 'getting', 'measles', 'disney', 'land', 'gut', 'instinct', 'blame', 'antivaxxers', 'let', 'research', 'bit', 'first')",0.0,0.6666666666666666
9366,"('flu', 'vaccine', 'prevented', 'million', 'illnesses', 'last', 'season', 'cdc')",1.0,1.0
1692,"('one', 'iq', 'follows', 'full', 'cdc', 'vaccine', 'schedule', 'discuss')",-1.0,0.6666666666666666
8422,"('omg', 'hate', 'part', 'took', 'vixen', 'back', 'vaccines', 'hear', 'cry', 'well', 'may', 'cry', 'scared')",1.0,0.6666666666666666
9245,"('california', 'signed', 'one', 'toughest', 'school', 'laws', 'us')",1.0,1.0
5889,"('ew', 'says', 'anyone', 'rode', 'bart', 'east', 'bay', 'last', 'week', 'see', 'dr', 'symptoms', 'rash', 'fever', 'cough')",0.0,1.0
1961,"('come', 'people', 'rt', 'unvaccinated', 'people', 'spread', 'measles', 'disneyland')",1.0,1.0
5527,"('shocked', 'horribly', 'bad', 'vaccinating', 'kids', 'measles')",1.0,0.6666666666666666
3855,"('aww', 'baby', 'sick', 'enjoy', 'others', 'immunity', 'lol')",0.0,0.6666666666666666
7710,"('people', 'say', 'others', 'idiots', 'vaccinating', 'children', 'actual', 'idiots')",1.0,0.6666666666666666
2318,"('statementsdiscussions', 'made', 'prior', 'debunking', 'vaccineautism', 'link', 'relevant')",1.0,0.6666666666666666
453,"('disappointingterrifying', 'millennials', 'surveyed', 'believe', 'vaccines', 'cause', 'autism')",-1.0,0.3333333333333333
7641,"('please', 'vaccinate', 'children')",1.0,1.0
5366,"('child', 'vaccine', 'mandate', 'minimum', 'wage', 'hikes', 'taking', 'effect', 'new', 'year', 'via', 'fox', 'news', 'politics')",0.0,1.0
8035,"('ebola', 'vaccines', 'prove', 'safe', 'new', 'dawn', 'liberia')",1.0,0.6666666666666666
8976,"('california', 'measles', 'cases', 'top')",0.0,0.6666666666666666
5451,"('measles', 'hit', 'roads', 'usa', 'measles', 'making', 'strong', 'wave', 'attack', 'throughout', 'regio')",0.0,1.0
3351,"('measles', 'extremely', 'contagious', 'times', 'ebola', 'irresponsible', 'leave', 'home', 'without', 'vaccinated')",1.0,1.0
6699,"('dont', 'vaccinate', 'kids', 'youre', 'going', 'bad', 'time')",1.0,1.0
5415,"('measles', 'warning', 'bart', 'riders', 'sf', 'wtf')",0.0,1.0
1253,"('measles', 'az', 'glad', 'im', 'going')",0.0,1.0
2612,"('listening', 'pierre', 'robert', 'mmr', 'eating', 'wawa', 'pretzels', 'win', 'every', 'possible', 'way')",0.0,1.0
1582,"('amnews', 'procedures', 'reviewed', 'child', 'became', 'risk', 'hiv', 'due', 'botched', 'vaccination', 'vancouver', 'news')",-1.0,0.6666666666666666
5501,"('world', 'day', 'may', 'find', 'vaccination', 'devastating', 'disease', 'love', 'affected', 'educate')",1.0,0.6666666666666666
5216,"('happens', 'babies', 'arent', 'vacinated')",1.0,1.0
794,"('measles', 'vaccine', 'mandatory', 'absolutely', 'shouldnt', 'suffer', 'someones', 'bad', 'decisions')",1.0,1.0
2964,"('will', 'let', 'kids', 'roll', 'mud', 'play', 'animals', 'climb', 'trees', 'build', 'immunity', 'toughness')",0.0,1.0
9672,"('immunizations', 'vaccines', 'nursing', 'school', 'aint', 'got', 'nothin')",1.0,1.0
7391,"('nc', 'health', 'agency', 'reminds', 'people', 'measles', 'vaccination')",1.0,1.0
4590,"('measles', 'continues', 'spread', 'orange', 'county')",0.0,1.0
8787,"('new', 'biograph', 'mmr', 'technology', 'allows', 'full', 'bodybrain', 'structure', 'metabolism', 'info')",0.0,1.0
6158,"('jennifair', 'bizarre', 'video', 'paranoia', 'consumes', 'screen', 'shot', 'produced', 'drum')",0.0,1.0
6585,"('come', 'show', 'love', 'amp', 'support', 'gfe', 'mmr', 'amp', 'mbdjs', 'tonight', 'everyones', 'free', 'til', 'pm')",0.0,1.0
1102,"('every', 'person', 'vaccinate', 'childrenread')",1.0,1.0
3168,"('fabulous', 'due', 'diligence', 'immunized', 'kids', 'yet', 'ended', 'pertussis', 'thomas', 'miserable', 'take', 'pills')",1.0,0.6666666666666666
2560,"('kids', 'gonna', 'freaking', 'vaccinated', 'even', 'funny')",1.0,1.0
2661,"('fear', 'vaccines', 'goes', 'viral')",0.0,0.6666666666666666
6311,"('done', 'minute', 'presentation', 'spanish', 'measles', 'vaccinations', 'now', 'anything')",1.0,0.6666666666666666
2217,"('parents', 'threaten', 'homeschool', 'california', 'removes', 'personal', 'belief', 'exemption', 'child', 'vaccines')",0.0,0.6666666666666666
6576,"('measles', 'new', 'ebola', 'new', 'talk')",0.0,1.0
1078,"('worried', 'cdc', 'felt', 'need', 'produce', 'clinical', 'guidance', 'smallpox', 'vaccine', 'use')",-1.0,0.3333333333333333
5870,"('really', 'mmr', 'covered', 'ur', 'banners', 'cuz', 'next', 'set', 'n', 'u', 'gotta', 'throw', 'hissy', 'fit')",0.0,1.0
1096,"('thats', 'saying', 'look', 'made', 'disease', 'vaccine', 'comes')",0.0,1.0
5466,"('media', 'types', 'ask', 'politicians', 'whether', 'vaccinations', 'mandatory', 'whether', 'vaccinations', 'kids', 'good', 'idea', 'big', 'difference')",0.0,0.6666666666666666
504,"('yuppers', 'matter', 'much', 'data', 'put', 'front', 'will', 'vaccinate', 'child', 'value', 'life')",1.0,1.0
1451,"('now', 'cases', 'measles', 'bc', 'parents', 'scared', 'autism', 'fucking', 'measles', 'kills', 'people')",1.0,0.6666666666666666
1165,"('glad', 'im', 'home', 'right', 'now', 'theres', 'measles', 'outbreak', 'less', 'mins', 'away', 'house')",0.0,0.6666666666666666
6050,"('well', 'dead', 'got', 'measles', 'didnt', 'treat', 'somewhere', 'oregon', 'trail', 'laying', 'dead')",1.0,0.6666666666666666
8983,"('got', 'vaccine', 'kid', 'may', 'may', 'still', 'effective', 'probably', 'look')",1.0,0.6666666666666666
4705,"('story', 'cnn', 'right', 'now', 'parents', 'right', 'vaccinate', 'kids')",0.0,0.6666666666666666
7834,"('university', 'california', 'system', 'require', 'measles', 'shots', 'students', 'entering', 'university', 'california', 'system')",0.0,1.0
4062,"('nmsu', 'got', 'taste', 'texas', 'tonight', 'p')",0.0,1.0
4639,"('measles', 'cases', 'united', 'states')",0.0,0.6666666666666666
9268,"('engineer', 'kia', 'shavon', 'amp', 'artist', 'jennifair')",0.0,1.0
8965,"('en', 'lo', 'q', 'aprende', 'español', 'le', 'voy', 'preparando', 'el', 'ambiente')",0.0,1.0
1060,"('year', 'absolutely', 'despise', 'ljt', 'ill', 'working', 'closest', 'bank', 'mmr', 'fact', 'taylors', 'bank', 'w', 'us')",0.0,1.0
5795,"('vaccinated', 'children', 'fact', 'immune', 'afraid', 'unvaccinated')",-1.0,0.6666666666666666
2442,"('mass', 'flu', 'vaccination', 'exercise', 'washoe', 'county', 'health', 'department')",1.0,1.0
6272,"('another', 'study', 'finds', 'link', 'mmr', 'vaccine', 'autism')",0.0,0.6666666666666666
9836,"('hey', 'tell', 'customers', 'vaccine', 'risks', 'death')",-1.0,1.0
9272,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",1.0,0.6666666666666666
5073,"('vaccines', 'prevent', 'infectious', 'diseases', 'prove', 'wrong')",1.0,1.0
8527,"('measles', 'case', 'confirmed', 'plano', 'isd', 'school')",0.0,1.0
774,"('cant', 'even', 'defend', 'citizens', 'whooping', 'cough', 'amp', 'measles', 'anymore', 'thanks')",1.0,1.0
1533,"('original', 'tweet', 'specifically', 'talked', 'vaccinations')",1.0,0.6666666666666666
2611,"('thousands', 'people', 'compensated', 'vaccine', 'injury', 'including', 'death', 'amp', 'yes', 'autism', 'many')",-1.0,1.0
513,"('aids', 'n', 'hiv', 'new', 'vaccine', 'boosts', 'bodys', 'immunity', 'lead', 'cure', 'disease', 'researchers', 'said')",1.0,1.0
6355,"('vaccinated', 'people', 'tdap', 'people', 'flu', 'vaccine', 'clinic', 'together', 'saving', 'world', 'diseases')",1.0,1.0
3023,"('watch', 'video', 'measles', 'leu', 'getting', 'actual', 'shot', 'eweampbasically', 'slide', 'show', 'scare', 'getting', 'shot')",0.0,0.6666666666666666
7009,"('one', 'best', 'things', 'babies', 'booster', 'shots', 'vaccinations', 'dont', 'last', 'forever', 'booster', 'matter')",1.0,1.0
6690,"('maybe', 'measles')",0.0,1.0
8233,"('thanks', 'mont', 'twnshp', 'pd', 'taking', 'care', 'mmr', 'doggone', 'lucky')",0.0,1.0
8992,"('reports', 'new', 'case', 'measles', 'adult', 'international', 'traveler', 'king', 'co')",0.0,1.0
5164,"('kids', 'forced', 'vaccinations', 'schools', 'theyre', 'guinea', 'pigs')",-1.0,1.0
81,"('baby', 'vaccination', 'day', 'shes', 'getting', 'measles', 'one', 'early', 'fuckwits', 'chicago', 'dont', 'vaccinate', 'ensuring', 'problem')",1.0,1.0
5108,"('noahs', 'measles', 'came', 'patient', 'zero', 'oh', 'yeah', 'watch', 'comes')",0.0,1.0
3523,"('parenting', 'bio', 'terrorism', 'usual', 'close', 'call', 'dont', 'vaccinate', 'child', 'via')",-1.0,0.6666666666666666
7250,"('wiaap', 'infectious', 'disease', 'committee', 'members', 'drs', 'sabnis', 'murwin', 'hennessy', 'amp', 'conway', 'discuss', 'vaccine', 'hesitancy')",0.0,1.0
5424,"('infant', 'georgia', 'diagnosed', 'measles')",0.0,1.0
4548,"('mt', 'measles', 'affected', 'states', 'others', 'rules', 'vaccinating', 'vary')",0.0,0.6666666666666666
3395,"('people', 'complain', 'actually', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'improves', 'overall', 'healthuser')",0.0,1.0
7040,"('especially', 'around', 'w', 'weak', 'immune', 'systems', 'elderly', 'newborns', 'transplant', 'patients', 'brainer')",1.0,0.6666666666666666
1336,"('please', 'immunize', 'children', 'remember', 'quarantined', 'vaccine', 'child')",1.0,1.0
4469,"('want', 'mmr', 'pants')",0.0,1.0
7224,"('strawberries', 'provide', 'vitamin', 'c', 'antioxidants', 'good', 'skin', 'collagen', 'production', 'immunity', 'heart', 'health')",0.0,1.0
7745,"('damn', 'antivaxxers', 'rt', 'breaking', 'five', 'babies', 'suburban', 'chicago', 'daycare', 'center', 'diagnosed', 'measles', 'chicago', 'tribune')",1.0,0.6666666666666666
3601,"('children', 'months', 'vaccinated', 'autoimmune', 'disease', 'cancer', 'treatments')",0.0,1.0
4327,"('nancy', 'snyderman', 'discuss', 'measles', 'immunization', 'wouldntcouldnt', 'stay', 'quarantined', 'emboliwho', 'believes', 'anything', 'says')",1.0,0.6666666666666666
3784,"('dont', 'vaccinate', 'children', 'taken', 'away', 'go', 'jail', 'tbh', 'youre', 'literal', 'garbage')",1.0,0.6666666666666666
665,"('nice', 'bit', 'information', 'measles', 'vaccinations')",1.0,0.6666666666666666
6598,"('ok', 'u', 'blessed', 'child', 'please', 'rugrat', 'vaccinated')",1.0,1.0
3941,"('oh', 'goodness', 'bay', 'area', 'measles', 'breakout', 'insanity', 'bart', 'cab', 'long', 'ride', 'cityout', 'east', 'bay')",0.0,1.0
5469,"('joe', 'went', 'chain', 'gang', 'two', 'lil', 'measles', 'months', 'come', 'back', 'thinking', 'thing', 'means', 'think')",0.0,0.6666666666666666
6192,"('advertising', 'natural', 'health', 'pushing', 'immunizations', 'needed', 'unhealthy', 'children', 'strikes', 'odd', 'sorry')",-1.0,0.3333333333333333
4602,"('vaccinating', 'kids', 'child', 'endangerment', 'plain', 'simple', 'children')",1.0,1.0
2718,"('dont', 'blame', 'jenny', 'mccarthy', 'measles', 'outbreak', 'certainly', 'helping')",1.0,0.6666666666666666
3221,"('measles', 'confirmed', 'two', 'massachusetts', 'hospitals', 'patients', 'visited', 'massachusetts', 'general', 'hospital', 'mgh')",0.0,1.0
655,"('takes', 'unvaccinated', 'kids', 'crowded', 'theme', 'parks', 'debate', 'first', 'place')",1.0,1.0
8589,"('shouldnt', 'vaccinate', 'kids')",-1.0,0.6666666666666666
6283,"('demands', 'friends', 'whooping', 'cough', 'vaccination', 'holding', 'baby', 'good')",1.0,1.0
1340,"('rand', 'paul', 'condemns', 'measles', 'vaccination', 'want', 'check', 'eyes', 'president')",1.0,1.0
7308,"('new', 'choices', 'seasonal', 'flu', 'vaccines', 'webmd', 'health', 'newsby', 'brenda', 'goodman', 'mareviewed', 'michael', 'w', 'smith')",0.0,1.0
8405,"('uc', 'will', 'require', 'measles', 'vaccination', 'incoming', 'students')",0.0,1.0
2556,"('sb', 'mandate', 'children', 'b', 'vaccinated', 'parents', 'cant')",1.0,1.0
9005,"('one', 'concern', 'measles', 'break', 'went', 'phyco', 'ebola', 'break')",0.0,1.0
8414,"('im', 'thankful', 'sister', 'family', 'dog', 'oliver', 'wednesday', 'night', 'dinners', 'mmr', 'jimmy', 'days')",0.0,1.0
3766,"('relation', 'tweet', 'definitely', 'believe', 'vaccinate', 'kids')",1.0,1.0
4482,"('officials', 'say', 'flu', 'season', 'early', 'start', 'health', 'officials', 'want', 'make', 'sure', 'youre', 'vaccinated')",0.0,0.6666666666666666
7244,"('anyone', 'spends', 'time', 'newborn', 'needs', 'flu', 'pertussis', 'vaccine', 'protect', 'baby')",1.0,1.0
6058,"('aint', 'nobody', 'fucking', 'clique', 'jgs', 'monday', 'im', 'mmr', 'nj', 'jersey', 'girls', 'go', 'go')",0.0,1.0
9099,"('paul', 'erwin', 'tn', 'dept', 'health', 'says', 'cuban', 'students', 'understand', 'us', 'measles', 'outbreak')",0.0,0.6666666666666666
7325,"('measles', 'outbreak', 'aint', 'joke')",1.0,0.6666666666666666
6854,"('mention', 'market', 'measles')",0.0,1.0
5548,"('baby', 'dies', 'whooping', 'cough', 'parents', 'chose', 'vaccinate', 'breaks', 'heart', 'u', 'crazy', 'people')",1.0,1.0
6116,"('frustratingits', 'hard', 'see', 'kid', 'suffer', 'something', 'thats', 'entirely', 'preventable')",0.0,0.6666666666666666
8702,"('us', 'measles', 'cases', 'hit', 'year', 'high')",0.0,1.0
4385,"('finally', 'back', 'la', 'still', 'cant', 'even', 'go', 'school', 'gotta', 'check', 'dumb', 'vaccine')",-1.0,0.6666666666666666
7364,"('said', 'shawty', 'sippin', 'pulseonwed', 'pulse')",0.0,1.0
6026,"('reagans', 'school', 'sent', 'flyer', 'offering', 'flu', 'vaccines', 'nice', 'insurance', 'cost', 'insurance', 'cost', 'tn', 'care', 'say')",1.0,1.0
487,"('jim', 'carey', 'jenny', 'mccarthy', 'cause', 'st', 'confirmed', 'measles', 'death', 'us', 'years', 'thanks')",1.0,0.6666666666666666
8247,"('eradicated', 'terrible', 'diseases', 'use', 'vaccines', 'yet', 'people', 'still', 'stupid', 'enough', 'refuse', 'kids')",1.0,1.0
7121,"('diseasevaccinations', 'terrorismwar', 'crimepunishment', 'etc')",0.0,1.0
5780,"('senators', 'feinstein', 'boxer', 'push', 'reverse', 'californias', 'vaccine', 'exemptions', 'amid', 'measles', 'outbreak')",0.0,0.6666666666666666
4057,"('researchers', 'study', 'even', 'went', 'record', 'say', 'incorrect', 'vaccines', 'safe', 'hate', 'people')",1.0,1.0
7694,"('us', 'ag', 'secretary', 'tom', 'vilsack', 'speed', 'deadly', 'pig', 'disease', 'spreading', 'concerning', 'dont', 'pathway', 'us', 'vaccine')",0.0,1.0
6817,"('measles', 'cases', 'linked', 'disney', 'parks', 'swell', 'spread', 'across', 'us', 'border')",0.0,1.0
5324,"('w', 'quantum', 'beats', 'studio')",0.0,1.0
4060,"('causing', 'based', 'known', 'thimerosal', 'linked', 'might', 'removed')",0.0,0.6666666666666666
9721,"('keep', 'swimming', 'meanwhile', 'children', 'africa', 'still', 'cant', 'life', 'saving', 'vaccines')",0.0,1.0
3836,"('little', 'tweaking', 'though', 'nationwide', 'ad', 'awesome', 'provax', 'psa', 'ill', 'never', 'grow', 'caught', 'measles')",1.0,0.6666666666666666
3500,"('geez', 'got', 'around', 'person', 'contagious', 'measles', 'visited', 'several', 'portland', 'locations')",0.0,1.0
2890,"('teburculosis', 'polio', 'mumps', 'amp', 'measles', 'scabies', 'confirmed', 'obamas', 'shipping', 'usa')",0.0,0.6666666666666666
4707,"('amazeballs', 'recruits', 'actual', 'doctors', 'tell', 'kids', 'fucking', 'vaccinated', 'via')",1.0,0.6666666666666666
2836,"('got', 'mmr', 'shot', 'ths', 'one', 'hurts', 'nothing', 'b', 'f')",0.0,0.6666666666666666
3113,"('measles', 'cases', 'reported', 'us', 'year', 'past', 'two', 'decades')",0.0,0.6666666666666666
8729,"('many', 'health', 'problems', 'people', 'today', 'due', 'vaccines', 'medicine', 'quick', 'fix', 'health')",-1.0,1.0
105,"('ok', 'whats', 'good', 'u', 'say', 'politics', 'borders', 'wide', 'open', 'vaccines', 'killing', 'kids', 'devaluation')",-1.0,1.0
2831,"('state', 'issue', 'know', 'help')",1.0,0.6666666666666666
9048,"('baby', 'girl', 'getting', 'vaccinelook', 'handcalling', 'hold', 'hand')",1.0,1.0
2017,"('kids', 'hospital', 'dying', 'cus', 'uneducated', 'think', 'vaccines', 'cause', 'autism')",1.0,0.6666666666666666
4045,"('measles', 'back', 'new', 'york', 'city', 'thanks', 'antivax', 'absurdity', 'turning', 'back', 'clock', 'medicine')",0.0,0.6666666666666666
9677,"('talks', 'importance', 'vaccinating', 'children', 'morning')",1.0,1.0
3537,"('weird', 'things', 'ilke', 'bedbugs', 'measlesthere', 'certainly', 'will', 'pbb', 'segment')",0.0,1.0
4812,"('parent', 'unvaccinated', 'child', 'exposed', 'atrisk', 'kids', 'measles', 'via')",1.0,1.0
6501,"('fewer', 'deaths', 'main', 'reason', 'improved', 'child', 'survival')",1.0,1.0
9693,"('hear', 'yelling', 'mmr', 'techs', 'x')",0.0,1.0
7575,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'thats')",0.0,1.0
5444,"('bill', 'change', 'nj', 'vaccine', 'exemption', 'new', 'jersey', 'might', 'change', 'religious', 'exemption', 'allowed', 'nearly')",0.0,0.6666666666666666
4507,"('immunity', 'smoothie', 'kefir', 'fresh', 'turmeric', 'pineapeoplee', 'maca', 'powder', 'ground', 'flaxseed', 'baby', 'carrots')",0.0,0.6666666666666666
3212,"('antiscience', 'crowd', 'endangering', 'lives', 'mt', 'measles', 'considered', 'eradicated', 'now', 'sweeping', 'country')",1.0,1.0
9432,"('bitch', 'already', 'got', 'measles', 'shots', 'allow')",1.0,0.6666666666666666
2201,"('start', 'school', 'days', 'dont', 'uniform', 'books', 'immunization', 'record', 'physical')",0.0,0.6666666666666666
9132,"('health', 'department', 'expects', 'receive', 'shipment', 'injectable', 'vaccines', 'november', 'kids', 'three')",1.0,0.6666666666666666
6295,"('good', 'luck', 'im', 'sure', 'youll', 'one', 'parents', 'refuse', 'childhood', 'vaccinations')",1.0,0.6666666666666666
9871,"('died', 'measles', 'snakebite', 'dysentery', 'typhoid', 'cholera', 'exhaustion')",0.0,0.6666666666666666
2277,"('people', 'dont', 'believe', 'vaccinating', 'children')",1.0,0.6666666666666666
5256,"('travelers', 'seatac', 'possibly', 'exposed', 'measles', 'uhoh')",0.0,1.0
426,"('measles', 'outbreak', 'dland', 'still', 'good', 'enough', 'attendance', 'raise', 'ticket', 'prices', 'hahah', 'oh')",0.0,1.0
2103,"('spent', 'weekend', 'disneyland', 'didnt', 'vaccinations', 'child', 'made', 'sick', 'still', 'fine')",-1.0,0.6666666666666666
953,"('gilbert', 'pediatrician', 'furious', 'daughters', 'exposure', 'measles', 'dr', 'tim', 'jacks', 'got', 'phone', 'call', 'phoenix')",0.0,0.6666666666666666
1562,"('yjat', 'ft', 'chubz', 'nothing', 'plz', 'share', 'take', 'minute', 'time', 'play', 'song', 'mfp', 'mmr')",0.0,1.0
8459,"('drivethru', 'vaccinations', 'kidding')",-1.0,0.3333333333333333
3172,"('expert', 'qampa', 'childhood', 'vaccine', 'safety', 'webmd', 'health', 'newsby', 'kathleen', 'dohenyreviewed', 'jennifer', 'shu', 'mdfor', 'parents')",1.0,0.6666666666666666
9546,"('dont', 'want', 'kids', 'cause', 'im', 'gonna', 'give', 'kids', 'autism', 'cause', 'vaccinations', 'us', 's', 'kids', 'kid')",-1.0,1.0
7462,"('free', 'backtoschool', 'immunizations')",1.0,0.6666666666666666
5541,"('shout', 'parents', 'vaccinating', 'dont', 'worry', 'getting', 'measles')",1.0,1.0
3049,"('doesnt', 'want', 'kids', 'die', 'vaccinated', 'prefers', 'murdered', 'inside', 'loney', 'recluses', 'chocalate', 'factory')",1.0,0.6666666666666666
9363,"('argument', 'gop', 'arguing', 'measles', 'vaccine', 'autism', 'joe', 'resorts', 'well', 'parties')",1.0,0.6666666666666666
7021,"('brought', 'measles', 'back', 'choice', 'well', 'putting', 'us', 'risk', 'measles')",-1.0,0.3333333333333333
1110,"('measles', 'celebrating', 'end', 'wonderful', 'az', 'experiment', 'hopefully', 'next', 'time', 'm', 'will', 'eradicated')",1.0,1.0
6190,"('know', 'millions', 'nations', 'children', 'already', 'disabled', 'probably', 'vaccine', 'ingredients', 'double')",-1.0,0.6666666666666666
9032,"('silver', 'lining', 'measles', 'cases', 'awareness')",1.0,1.0
4633,"('pediatrician', 'vaccines', 'kids', 'somehow', 'still', 'job')",1.0,1.0
7203,"('wheres', 'vaccinate', 'kids', 'two', 'minutes')",1.0,0.6666666666666666
9527,"('outbreak', 'measles', 'illinois', 'vaccines', 'herd')",1.0,1.0
923,"('coincidence', 'click', 'agree', 'advocate')",-1.0,0.3333333333333333
466,"('measles', 'far', 'yay')",0.0,1.0
5748,"('awww', 'baby', 'girl', 'woke', 'fever', 'long', 'night', 'mommy', 'baby')",0.0,0.6666666666666666
1819,"('yes', 'exemption', 'law', 'requiring', 'children', 'attending', 'public', 'private', 'school', 'vaccinated')",-1.0,0.6666666666666666
6121,"('parents', 'kid', 'battling', 'leukemia', 'want', 'students', 'vaccinated', 'marin', 'county', 'family', 'asking', 'childrens', 'school')",1.0,0.6666666666666666
6082,"('pukejust', 'puke', 'ashamed', 'think', 'elite', 'vaccinate', 'autism', 'day', 'puke')",-1.0,0.6666666666666666
4865,"('vaccines', 'dangerous', 'pediatricians', 'provax', 'alleged', 'vaccine', 'injury', 'finders')",1.0,1.0
9953,"('health', 'officials', 'international', 'traveler', 'measles', 'south', 'florida', 'florida', 'department', 'health')",0.0,1.0
1396,"('gd', 'summaryjust', 'factsuser', 'common', 'questions', 'answered', 'min', 'video')",0.0,1.0
9623,"('things', 'need', 'know', 'morning', 'purdue', 'safety', 'plan', 'new', 'push', 'immunizations', 'indycar', 'returns', 'ims')",0.0,1.0
4438,"('yvette', 'funded', 'books', 'read', 'medical', 'school', 'rates', 'went', 'bc', 'added', 'poison', 'vaccines', 'schedule')",-1.0,0.6666666666666666
2146,"('dear', 'realize', 'british', 'study', 'linking', 'childhood', 'vaccines', 'autism', 'found', 'elaborate', 'fraud')",1.0,1.0
1463,"('vaccines', 'give', 'us', 'whole', 'bunch', 'diseases')",-1.0,1.0
3292,"('parents', 'vaccinating', 'children', 'infuriates', 'end')",1.0,0.6666666666666666
5119,"('youser', 'mixmasterrods', 'upstairs', 'lounge')",0.0,1.0
5489,"('disneyland', 'riddled', 'measles', 'via')",1.0,0.6666666666666666
8861,"('exist',)",1.0,1.0
6611,"('genetic', 'analysis', 'costly', 'cattle', 'disease', 'may', 'aid', 'vaccine', 'development')",0.0,1.0
795,"('ignorance', 'vaccines', 'isnt', 'dangerous', 'innocent', 'child', 'others', 'around', 'shame')",1.0,0.6666666666666666
3279,"('health', 'officials', 'warn', 'san', 'francisco', 'bartriders', 'measles', 'exposure')",0.0,1.0
9120,"('dont', 'think', 'child', 'u', 'safe', 'chicken', 'pox', 'vaccine', 'still')",0.0,0.6666666666666666
7215,"('include', 'patriotic', 'part', 'yer', 'kids', 'vaccinated', 'work', 'maybe', 'add', 'national', 'anthem', 'background', 'sound')",1.0,0.6666666666666666
3564,"('average', 'people', 'complain', 'live', 'longerreleasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'coach', 'wonders', 'complain')",0.0,0.6666666666666666
7194,"('vaccineinduced', 'disease', 'epidemic', 'outbreaks', 'capitalism', 'worst')",-1.0,0.6666666666666666
4881,"('ousted', 'mayor', 'central', 'district', 'health', 'immunizations')",0.0,0.6666666666666666
8282,"('vaccines', 'prevent', 'disease', 'morons', 'take', 'sorry', 'impatientlol')",1.0,1.0
9361,"('hell', 'go', 'hospital', 'bc', 'roommate', 'might', 'measles')",0.0,1.0
2988,"('dept', 'health', 'animal', 'health', 'fair', 'free', 'vaccinations', 'til', 'today', 'walter', 'c', 'pierce', 'community', 'park')",1.0,1.0
3535,"('really', 'want', 'disneyland', 'season', 'pass', 'measles', 'going', 'around', 'im', 'good')",0.0,0.6666666666666666
5338,"('except', 'vaccine', 'harm', 'deaths', 'texas', 'people', 'got', 'shot')",-1.0,1.0
747,"('free', 'lowcost', 'whooping', 'cough', 'vaccines', 'offered', 'health', 'department', 'add', 'one', 'thing', 'todo', 'list')",1.0,0.6666666666666666
8593,"('v', 'c', 'c', 'n', 'e', 's', 'passport', 'health', 'la')",1.0,1.0
9515,"('little', 'short', 'light', 'skin', 'dude', 'kills', 'curse')",0.0,1.0
847,"('love', 'mmr', 'laugh', 'every', 'morning', 'bc')",0.0,1.0
7774,"('lets', 'make', 'hpv', 'vaccination', 'public', 'health', 'priority')",1.0,1.0
84,"('im', 'sick', 'hearing', 'people', 'vaccinating', 'children', 'sick', 'hearing', 'peoples', 'freedom', 'insane', 'dangerous', 'things')",1.0,1.0
8753,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'fuck')",0.0,1.0
4899,"('measles', 'vaccine', 'cancer', 'treatment', 'amazing')",1.0,0.6666666666666666
5500,"('austerity', 'vaccine', 'crisis', 'parasite', 'pandemic', 'potential', 'drains', 'life', 'killing', 'slowly')",0.0,1.0
6993,"('jim', 'worthy', 'opponent', 'dwight', 'correct', 'unless', 'happens', 'measles', 'present')",0.0,0.6666666666666666
4394,"('first', 'mumps', 'now', 'measles', 'might', 'time', 'find', 'new', 'city')",0.0,1.0
4531,"('idiots', 'dont', 'vaccinate', 'children', 'see', 'world', 'laughing')",1.0,0.6666666666666666
9783,"('idea', 'kids', 'romeo', 'juliet', 'story', 'conflict', 'one', 'set', 'parents', 'antivacciners')",1.0,1.0
